32597,很漂亮！！,NULL;,漂亮;,1;
32598,你们把快递都能弄错，把别人东西邮我这来了，把我东西邮别人那了，你们真厉害,快递;,弄错;,-1;
32599,去你们的自提点取货，根本不是收银台，而且没有明确的导向标识，收银台工作人员服务态度极不耐烦；提货处工作人员无统一着装，在玩手机，取货过程像审犯人一样，很差的体验！,服务态度;体验;,不耐烦;很差;,-1;-1;
32600,很好很强大，送货直接安装，支持苏宁，真的很不错，32寸放卧室挺好的，大家可以放心购买。,NULL;购买;NULL;NULL;苏宁;,很强大;放心;不错;很好;支持;,1;1;1;1;1;
32601,总体是可以的，就是竿子上有点黑色的东西，不过不影响使用，还有就是衣服夹，插口太松了，衣服容易掉，要是紧点就好了。,衣服;使用;插口;总体;,容易掉;不影响;太松;可以;,-1;0;-1;1;
32602,声音不是一般的大，最小的风都是很大声音，真的是很难忍受啊!,声音;NULL;,大;很难忍受;,-1;-1;
32603,刚买完就降价，价格浮动太大,价格浮动;,太大;,-1;
32604,手机收到咯，不错，就是物流太慢咯,NULL;物流;,不错;太慢;,1;-1;
32605,掉价掉的很快 宝宝心里不开心 ,心里;,不开心;,-1;
32606,出乎意料，非常小，小的可怜过!不知道能活几天!非常出乎意料。,NULL;,小;,-1;
32607,亮片颜色与网站的不一样、客服说正常。那我还要去网站比对吗？其实识别服务根本就不需要提高了，因为不一样也是正常的！,;,;,;
32608,物流太慢。我直接就退货退钱了,物流;,太慢;,-1;
32609,机是原厂的，但出厂吋的移动数据没有了(不知是什么原因？是样机？或是……？)，现在用机孑还箅不错，照相好清，满意,NULL;照相;NULL;,不错;好清;满意;,1;1;1;
32610,门有点不太灵敏，其他都好，希望不影响使用吧！,门;NULL;,不灵敏;好;,-1;1;
32611,还行，就是声音大了到,NULL;声音;,还行;大;,1;-1;
32612,家里老灶台也是樱花的，用了11年了，这次换的新灶台进步蛮大，大火不外溢了，新买的不锈钢灶台的灶台火里也大同样少一壶水开中火(水壶底下边上的黑，是由于老灶台火一直外溢，浪费的热能比较多),比原来老灶台开大火烧的还快，很不错.,烧的;NULL;进步;,快;不错;蛮大;,1;1;1;
32613,按摩椅非常好，爸妈使用方便，功能齐全，而且还特别高大上?总之很满意，我也试了试，缓解背部的疼痛、颈椎，脚底按摩非常舒服，手臂的压力稍微大一点，建议使用时旁边要有人，一片孝心希望父母健康。,使用;按摩椅;NULL;功能;按摩;NULL;,方便;好;高大上;齐全;舒服;满意;,1;1;1;1;1;1;
32614,还行吧，物流给力,NULL;物流;,还行;给力;,1;1;
32615,也不知道这是什么展示柜，开张两个月制冷效果我真是呵呵了。买东西之前看看这家店吧，要是能投诉客服我现在早投诉了，买的一点都不值，,NULL;,不值;,-1;
32616,音质很好，不愧为漫步者牌子！配套也很全面，赞一个！谢谢老板 老板发货也非常快，快递也很勤快！,音质;发货;NULL;配套;快递;,很好;快;赞;全面;勤快;,1;1;1;1;1;
32617,手环只能买来玩玩，只有时间准时，别的哈哈哈！打开包装上边就已经有步数，时间，有点纳闷儿，估计是二次销售的吧？看图，不想多说了，习惯好评,时间;NULL;,准时;好评;,1;1;
32618,声音很大，其他的还好吧！,声音;NULL;,很大;还好;,-1;1;
32619,系统有问题 售后简直不要太麻烦。,系统;,有问题;,-1;
32620,冰箱还可以，特别用了几天才来评价的，有点大东西放得多，物流很快,冰箱;冰箱;物流;,有点大;还可以;很快;,1;1;1;
32621,噪音很多，外观一般，凑合着用吧,外观;噪音;NULL;,一般;很多;凑合着用;,0;-1;0;
32622,刚收到货试了一下：第一张照片是开水显示32，第二张照片是脏水显示30，无语！！这苏宁卖的货真是差劲！,NULL;货;,无语;差劲;,-1;-1;
32623,东西不错！价格便宜！下次再买物流很满意,东西;物流;价格;,不错;满意;便宜;,1;1;1;
32624,价钱是很便宜的  拿在手上感觉也不错  但就是用充电宝充电一会就自己断了  ,NULL;价钱;,不错;便宜;,1;1;
32625,很一般，一分价钱一分货,NULL;NULL;,一般;一分价钱一分货;,0;-1;
32626,宝贝收到了，第一次在网上买家电，有点小激动，画面很清淅，不错，支持国产,国产;NULL;,支持;不错;,1;1;
32627,音质还行，不过线控不好使，,线控;音质;,不好;还行;,-1;1;
32628,物流很快很及时。刚开始不太会用，第一次用全自动的。真方便，满分,物流;物流;NULL;NULL;,及时;很快;满分;方便;,1;1;1;1;
32629,东西挺好，就是发货有点慢,发货;东西;,有点慢;挺好;,-1;1;
32630,在苏宁易购上最差的一次购物，产品质量有问题,产品质量;购物;,有问题;差;,-1;-1;
32631,好东西我家3台都是它了,NULL;,好东西;,1;
32632,不是正品，跟我在专柜买的不一样,NULL;,不是正品;,-1;
32633,和描述一样，性价比高。搞活动买的，便宜。,NULL;性价比;,便宜;高;,1;1;
32634,刚安装不晓得如何，不过安装师傅说这款灶只卖400多,;,;,;
32635,质量很不错，米饭比较香。,质量;米饭;,不错;香;,1;1;
32636,功能齐全，样子好看！送货的快递哥人很好，自己通电试了一下！很好,快递哥;NULL;功能;样子;,很好;很好;齐全;好看;,1;1;1;1;
32637,速度很快不错。,速度;NULL;,很快;不错;,1;1;
32638,电脑运行太卡啦，联系客服都没有人理,客服;电脑运行;,没人理;太卡;,-1;-1;
32639,没用多久就有毛病了，果然山便宜没好货,NULL;,便宜没好货;,-1;
32640,套餐活动，价格实惠,价格;,实惠;,1;
32641,还没试，效果应该不错,效果;,不错;,1;
32642,优惠价抢购的，感觉还行，对得起价格。,价格;NULL;,对得起;还行;,1;1;
32643,值得购买，线很粗，充电很快。,充电;线;NULL;,很快;粗;值得购买;,1;1;1;
32644,收到回来整了几个小时，评价一下把，真心买亏了，cpu太***，1.1Ghz，还没用就100%，当然怪自己眼瞎没看准，去***上买吧 ，价钱一样，cpu高一些，失败的一次购物！,购物;NULL;,失败;亏了;,-1;-1;
32645,看起来不错，可是鼠标在上面有点滑，还不如一块普通垫好用，弃之不用了。,NULL;看起来;鼠标;,不好用;不错;有点滑;,-1;1;-1;
32646,太差了，我明明说了是纸质发票，可发票也没有，苏宁太坑了，真的坑，大家还是不要在网上买东西了！是真的坑,NULL;NULL;苏宁;,坑;太差;太坑;,-1;-1;-1;
32647,一买回来就开不了机，他就叫我拔掉内存卡重新插，结果还是不行。过一天时间没动很神奇的开机了，结果用了3天时间又开不了机，最后我换了3天内存卡也不行了，现在说不能退货。,NULL;,开不了机;,-1;
32648,就是风力有点小,风力;,有点小;,-1;
32649,赞！！！！！！,NULL;,赞;,1;
32650,容易发烫！！！不怎么好用！,NULL;NULL;,不好用;发烫;,-1;-1;
32651,东西还好，售后很墨迹，没法回答你的问题，也没法给你解决问题,东西;售后;,还好;墨迹;,1;-1;
32652,东西不好！会起皮,东西;,不好;,-1;
32653,一分钱，一分货，感觉手机不像是全新的，正面没有手机出厂膜,手机;,不全新;,-1;
32654,寄来是坏的，十几块也懒得退了！,NULL;,坏;,-1;
32655,电视有时会闪屏，一闪而过的那种也没法取证，网络链接也不是很好，不知道什么原因就一直找不到信号，得恢复出厂设置，还有手机连接电视那个功能，开始我用华为没连接上，后来客服说得用三星，我用三星s7也没连接上，不过清晰度还可以,电视;网络;信号;清晰度;,闪屏;不是很好;找不到;还可以;,-1;-1;-1;1;
32656,晚上不能发光,;,;,;
32657,质量不怎么样，铁皮皮软趴趴的，还把安装工手割出血了,质量;,不怎么样;,-1;
32658,性价比有点低，东西有点贵。,东西;性价比;,有点贵;有点低;,-1;-1;
32659,使用还行，就是商家把机器的备件扣下了，只有赠品，说明书上标的备件却没有。,使用;,还行;,1;
32660,一次买了两根 有一根直接没用 另一根接触不良 换货把没用的那根换了。建议还是不要买的好，反正我下次不买了。,NULL;NULL;,不要买;接触不良;,-1;-1;
32661,买个东西，一个月了，还没到,;,;,;
32662,买的第二天就听不见了！电话噪音很大，申请客服售后了！还不知道售后怎么样,NULL;噪音;,听不见;很大;,-1;-1;
32663,东西还行，差就差在我买了2个，一个蓝色一个粉色，居然只给我带了一节电池，不知道这是咋想的，整得我隔了几天才出去买的电池，不好！,东西;NULL;,还行;不好;,1;-1;
32664,货已收到，待使用后确认,;,;,;
32665,下单是玫红色，收到的却是我不喜欢的白色，无语啊！,NULL;,无语;,-1;
32666,什么原因导致噪音呢？上传一张以前买的白色的都没有噪音、很奇怪。,;,;,;
32667,发货很快，包邮的不错，大小合适，外观也很好看，质量挺不错的。这个价格很实惠，物超所值,外观;发货;质量;NULL;NULL;大小;价格;,好看;很快;不错;不错;物超所值;合适;实惠;,1;1;1;1;1;1;1;
32668,操作性差点。[追评]苏宁值得信赖,操作性;苏宁;,差;值得信赖;,-1;1;
32669,对改善便秘真不错，肚子热热的还有按摩，磁疗和艾灸，喜欢艾灸的感觉，全身都通畅,NULL;,不错;,1;
32670,购买机油，要个发票，联系无数次都说下个星期下个星期寄，整整一个月了，没任何声音害的我亏几百块报销不了，最差的一次网购，苏宁易购的形象被此店玷污的一塌糊涂，差评差评无数次,店;NULL;网购;,一塌糊涂;差评;差;,-1;-1;-1;
32671,大家都买吧~~~超值的啊,NULL;,超值;,1;
32672,味道还不错，试试效果,味道;,不错;,1;
32673,老公说很苗条，估计买250多升的看起来会协调点。都已经送货到家了，就将就用着吧。用一段时间在来评价。待续,NULL;NULL;,将就用;苗条;,0;1;
32674,质量差，电只能用2小时，经常死机，后悔给孩子买了这个，大家要买就买个好的给孩子[追评]差、差、差,质量;NULL;NULL;NULL;,差;后悔;差;死机;,-1;-1;-1;-1;
32675,松下的剃须大还真心是不错，不过一线的大牌子，真心不是吹的。,松下;,不错;,1;
32676,白瓷质量一般，没有苏泊尔的光滑。小罐的盖子有个磕坏掉了，售后还没处理。,白瓷质量;盖子;,一般;磕坏;,0;-1;
32677,那个智能键到现在不会用，说明书也没说明白,;,;,;
32678,买这个机箱主板实在是太小，散热效果太差了，显卡CPU内存挨得真近，网上好多没实物真心看不到，还是实体店能看清楚点，真心的吭啊。，系统还是W10的，能用三个月，叫换装个W7都不干，退货还要自己承担运费有显示器的接口就要注意了，24+1的，无语中,散热效果;NULL;主板;,太差;无语;太小;,-1;-1;-1;
32679,容量没想象的大,容量;,没大;,-1;
32680,感觉一般，系统没分盘而且感觉有点卡，不知道是不是刚开始玩的原因，显卡配置太低了配不上这电脑,NULL;NULL;显卡配置;,有点卡;一般;太低;,-1;0;-1;
32681,手环外观可以，抬手亮屏灵敏度一般，调闹钟只震动几次完毕达不到闹钟提醒效果,手环外观;灵敏度;,可以;一般;,1;0;
32682,昨天收到货，东西很好，快递很快，要货快下手吧！,东西;快递;,很好;很快;,1;1;
32683,宝贝收到了，非常满意的一次购物，物流也快，而且包装是完好无损的，油烟机外观真心不错，使用方便，下次需要还会光顾的。,包装;外观;使用;购物;物流;,完好无损;不错;方便;满意;快;,1;1;1;1;1;
32684,有杂音，不知道为什么,NULL;,有杂音;,-1;
32685,真的不错，无论是蓝牙连接还是U***连接音乐都流畅，重低音效果很好，店家包装到位，运输迅速,包装;NULL;NULL;运输;效果;,到位;不错;流畅;迅速;很好;,1;1;1;1;1;
32686,最失望的一次购物经历,购物经历;,失望;,-1;
32687,蛮好的，有写真的感觉，人物显得皮肤白皙。不足之处:1.容易曝光。2.对焦不易。,曝光;NULL;对焦;,容易;蛮好;不易;,-1;1;-1;
32688,还是可以，以前对这个牌子不熟，现在觉得还是可以，只是买了后降价了，不晓得什么原因，我还参加818活动？,NULL;,可以;,1;
32689,西很满意速度很快有机会我还会再来的呵呵合作愉快哦,速度;NULL;,很快;满意;,1;1;
32690,还行，价格有点贵，没有预期的效果好，用了两三次，有点效果但不明显,效果;效果;效果;NULL;价格;,没好;有点;不明显;还行;有点贵;,-1;1;-1;1;-1;
32691,产品不错，要是在说明书中标上安装位置就更好了，还有就是没发票，物流也较快,物流;产品;,较快;不错;,1;1;
32692,包装烂死了，盒子还是被拆过的,盒子;包装;,拆过;烂;,-1;-1;
32693,质量和效果有待检验！如果好了，再做好评！ 服务热情，发货神速！,服务;发货;,热情;神速;,1;1;
32694,收货未见发票，客服说发给我，一直没见发来，今天收货第十二天，洗衣机脱水功能坏了，咣咣咣的很吓人，心情遭透了，***产品！,心情;NULL;脱水功能;,遭透;吓人;坏;,-1;-1;-1;
32695,气味还可以，价格很便宜，实惠。气味还可以，价格很便宜，实惠。,NULL;气味;价格;,实惠;还可以;便宜;,1;1;1;
32696,产品不错，客服也很不错我问的每一个问题都很有耐心解答，这是我第一次网购电器很满意,客服;客服;产品;电器;,有耐心;不错;不错;满意;,1;1;1;1;
32697,这是怎么回事，都没有检查过嘛？这样就发过来了是几个意思？差评！,NULL;,差评;,-1;
32698,感觉型号不对呢，摄像头的口子是歪的，电筒处没有口子，开了电筒也看不到光。,型号;摄像头;,不对;歪的;,-1;-1;
32699,好，物流快，服务好,服务;物流;NULL;,好;快;好;,1;1;1;
32700,打开包装，很喜欢，屏幕质量好，很清晰。送货工作人员服务很到位，给个赞。,NULL;服务;NULL;NULL;屏幕质量;,赞;到位;清晰;很喜欢;好;,1;1;1;1;1;
32701,到货了,;,;,;
32702,价格挺合适的，第二天就送到了，家里老人很满意，说颜色挺正的，都挺好,价格;颜色;NULL;NULL;,合适;挺正;挺好;满意;,1;1;1;1;
32703,什么东西 音质好差 声音非常尖 很刺耳 再也不相信小米的东西了 这个价一种音质很亏,声音;音质;音质;NULL;,刺耳;好差;尖;很亏;,-1;-1;-1;-1;
32704,凑单买的，说实话不太好用，一开始有点刺痛但不大，用过之后脸有点木，除了凑单估计不回单买,NULL;NULL;,刺痛;不好用;,-1;-1;
32705,不能QQ电话，物流慢到爆炸，客服前边还没人理,客服;物流;,没人理;慢;,-1;-1;
32706,用了几次了，暂时没有啥，都没送烤东西的工具。,;,;,;
32707,还不知道效果怎么样，卖家送了小礼品，最重要的洗发膏得有效果,;,;,;
32708,荣耀畅玩6还不错，用做老人机的确不错！,NULL;,不错;,1;
32709,看着质量挺好的，应该好用，天太热试了一下就关了，大牌子就是不一样！,质量;NULL;,挺好;好用;,1;1;
32710,比想象中的大！质量不错，物流很快，已经试洗一次，就是洗涤脱水声音比较大，洗净度比较高,质量;洗净度;NULL;声音;物流;,不错;高;大;大;很快;,1;1;1;-1;1;
32711,老是发烫,NULL;,发烫;,-1;
32712,我刚买的，今天收到。刚用完。这个钱买这个木有所知，所以说，苏宁值得信赖，下次还买。快递态度要好也快。快递态度很好。,苏宁;快递态度;快递态度;,值得信赖;很好;快;,1;1;1;
32713,还可以，因为是游戏本屏幕材质比较老，视角不大。不好的地方是，先咨询说保价半个月，才十天到818就用券降了一百多，申请差价提示用券的不算，纯套路，耍流氓行为！虽然不是商家控制，只希望商家和易购平台都少点套路，多点真实惠！,屏幕材质;视角;NULL;,老;不大;还可以;,-1;-1;1;
32714,不好，发票老不发，没信用,NULL;NULL;,不好;没信用;,-1;-1;
32715,手机发烫严重   一开机玩不到几分钟就发烫    其的都可以    还没有去电脑查一下  评论告诉大家,NULL;手机;,可以;发烫;,1;-1;
32716,就是冲着大品牌买的，物流很给力，却没想到刀头上有锈点，给宝宝买的，实在觉得不舒服，说是304不锈钢，怎么会有黑点呢，想换货了...,物流;NULL;,给力;不舒服;,1;-1;
32717,其他的，什么都不想说，只想说消毒柜邮寄大家出状况，插电以后出状况。,;,;,;
32718,物美价廉好好好,NULL;NULL;,物美价廉;好;,1;1;
32719,这才几天呐，我手机就爆屏了，而是也没有手机店有外屏修的,手机;,爆屏;,-1;
32720,做工好差！皮也不怎样好,做工;皮;,好差;不怎样好;,-1;-1;
32721,外机声音特别响，左右换风键没有的，上下换风幅度又很小，还是今年的新款，虽然说只要2700块钱，设计的也太脑残了吧！,外机声音;幅度;设计;,响;很小;脑残;,-1;-1;-1;
32722,送的东西太差了，轻轻的就裂了。手机壳也好丑,东西;NULL;手机壳;,太差;裂;好丑;,-1;-1;-1;
32723,质量一般，给的卡***不上去。服务也一般，好长时间没人搭理。后来说让我把东西退货，但我是用了十几块钱818的卷，退货的话券又过期了，说让我再买他们家的东西，顺便可以给我捎过一个卡扣啦来！看了看，又没有需要的。最后只能自己买了瓶502把卡扣粘上去了！,NULL;质量;服务;,没人搭理;一般;一般;,-1;0;0;
32724,比之前买的飞科好，声音有点大,声音;NULL;,有点大;好;,-1;1;
32725,商品还行，就是不该参加预定，11号预定的，14号零点过付完尾款，居然就不能参加14号的满4999送1999的吸尘器，而且也没有0点到1点的付款的台扇送，售后也是推脱，差评。,NULL;商品;售后;,差评;还行;推脱;,-1;1;-1;
32726,未用待评,;,;,;
32727,便宜，我不喜欢味道，效果一般般,NULL;味道;效果;,便宜;不喜欢;一般般;,1;-1;0;
32728,好评，兰芝睡眠面膜好用，快递小哥送货及时,面膜;送货;NULL;,好用;及时;好评;,1;1;1;
32729,一咯了龙***女童,;,;,;
32730,插头有点短，套着手机套插不进去,插头;,有点短;,-1;
32731,商品收到打开后发现水漏完了，联系在线客服要求换一下，结果时效太差干脆退了，送货还挺快的,时效;送货;,太差;挺快;,-1;1;
32732,最喜欢这个小空调的蓝边边 哈哈,空调;,喜欢;,1;
32733,刚买了15天，就降了300元，这是什么节奏啊，说送的赠品，一个抱枕，一套刀具，抱枕收到了，刀具半个月了也没发给我，这是什么啊，联系客服没人搭理，下次还是去***或***吧， 太失望了,联系客服;NULL;,没人搭理;失望;,-1;-1;
32734,充电器与充电电地确实很便易与南浮充电池和充电电池相比便易几倍南浮充电器带2节充电池要买69元多你看贵几多倍数o谢,;,;,;
32735,外观不错，不知道是安装质量还是空调质量差，用了不到一个星期就完全不制冷了，苏宁售后来修了过后，制冷效果非常差，ECO模式完全没用，需要用强力模式才能有效制冷。房间也就7平方左右。,外观;制冷效果;,不错;差;,1;-1;
32736,物流超级差，快递还给弄丢了，还不主动联系我解决，我来来回回打了有十几个电话过了好几天才有人联系我说让我等，苏宁易购号称快递服务一流，结果就这样？一个弄丢了好几天才找到，还有一个居然拍下了七天还没到，这是巧合？一个快递就算了，两个都有问题，希望你们好好反省一下你们的服务态度！,物流;NULL;,差;有问题;,-1;-1;
32737,差评，手机质量差，服务差。手机收到存在断流现象，偶尔电话无法接通。退货收，迟迟不给退款，永远是在检测，而且检测日期不给答复，如果检测需要一年，看来手机款就要一年后才能退了！！！无良商家，大家注意吧！！！,商家;手机质量;服务;NULL;,无良;差;差;差评;,-1;-1;-1;-1;
32738,能转大概两分钟，挺沉的。买完东西还能好评反红包，也不知道算不算数。还赠送了小礼品，意外惊喜。客服一般，解决问题不太积极，看着物品还算便宜，好评吧。[追评]追加评价发红包。,解决问题;客服;物品;NULL;NULL;,不积极;一般;便宜;挺沉;好评;,-1;0;1;1;1;
32739,好好好好好好好,NULL;,好;,1;
32740,于8月12日购买，今天8月30日，还不知道何时有人上门安装，致电厂家后回复一耐心等待！真是无语！服务不好产品肯定不好！,服务;NULL;产品;,不好;无语;不好;,-1;-1;-1;
32741,外观不错做工也细致，物流也给力，还没有充电用，，看看效果如何，,外观;做工;物流;,不错;细致;给力;,1;1;1;
32742,发货较慢,发货;,较慢;,-1;
32743,收到货打开，发现包装已经很旧了，雪花秀的秀字都快磨掉了，都没有封口，不知是不是真货。,包装;,很旧;,-1;
32744,电视机跟描述一样，而且物美价廉，支持LG首选LG使我们的企业更大更强,NULL;,物美价廉;,1;
32745,努比亚手机看看新闻，就发热，感觉还是vivo，小米什么的好……,vivo;NULL;小米;,好;发热;好;,1;-1;1;
32746,同样7.5kg，这个不知道怎么比我以前买的个子小些，还没用过，感觉比以前的操作简单。,操作;,简单;,1;
32747,噪音，噪音有点大，别的问题暂时没发现！,噪音;,有点大;,-1;
32748,还没有用，感觉还可以，跟图片上的一样,NULL;,还可以;,1;
32749,正品行货，配件齐全,NULL;配件;,正品;齐全;,1;1;
32750,还没用呢，818搞活动囤货的,;,;,;
32751,这次在苏宁易购网上买了一台戴尔笔记本电脑是我今生以来，最失败的一次网购，无论是服务太度，发货的效益，都非常的怠慢，我下单付款48小时之后才发货，而且还要求我必须给五颗星好评，才能给我鼠标，鼠标垫，键盘垫，电脑包等。当我在付款40小时要求退款的时候，他说现在是活动期间，都有这些东西送，谁知道收货后必须五颗星好评，来要挟，欺骗顾客，请大家提高警惕，千万别在苏宁易购上买戴尔笔记本电脑。,NULL;网购;NULL;,怠慢;失败;欺骗;,-1;-1;-1;
32752,手机己收到，真是万万没想到小米竟然如此***，充电时手机温度44度，最高45度，玩一会温度也是如此，一天也玩不多大会，每天要充二次电，简单就是***中的战斗机，找客服，客服只是说抱歉。真是万万没想到会如此***。[追评]我说的都是良心话。如假天打五雷轰,;,;,;
32753,跑步记录过程中死机，结束不了，强制关机再开机数据丢失，最想用的功能出问题，真糟心,数据;NULL;NULL;,丢失;死机;真糟心;,-1;-1;-1;
32754,上一次在苏宁购物很快的，这次物流给我错发，又转发，前后给我耽误了十多天，结果货到了我没在家，快递员就给我签收了，打电话问了，快递员比我还有理；饮水机搬回家了前面壳子都变形了，标签都挤破了，上面那个门子松动的都要掉了的感觉，真是一次糟糕透顶的购物,物流;购物;NULL;壳子;,错发;糟糕透顶;松动;变形;,-1;-1;-1;-1;
32755,用起来有点慢，特别是有时侯一接来电就死机，非但电话接不了，还必须得强制关机再开机，后悔买了,NULL;NULL;用起来;,后悔;死机;有点慢;,-1;-1;-1;
32756,锅盖不能拆卸，清洗不方便,清洗;,不方便;,-1;
32757,物流超快，声音大的要命，不知道是不是翻新的，用了以后再追加吧,物流;声音;,超快;大;,1;-1;
32758,不怎么样，太难闻了，假的吧,NULL;NULL;NULL;,假的;太难闻;不怎么样;,-1;-1;-1;
32759,怎么没有发票和保修卡,;,;,;
32760,除了一根充电线什么都没有。。。。。,;,;,;
32761,不错挺好用的，早餐省时营养。,NULL;NULL;NULL;NULL;,挺好用;省时;营养;不错;,1;1;1;1;
32762,照明灯太小气了，另外尺寸缩水了，不是300x600的，用两个板堵两边缺口有点不好看，本人第一次在苏宁购物没有看的太细，纯粹是奔这个苏宁和这个点牌去的，如果以上2缺点改掉还是不错的，,NULL;照明灯;,不好看;太小气;,-1;-1;
32763,收到好几天了，耳机外表好看，苏宁包装物流都很不错，音质吧，对得起这个价格。但是味道很重，这么些天了，还有一股味道。估计还得等一阵才会消除味道吧。,包装;价格;味道;物流;外表;,不错;对得起;很重;不错;好看;,1;1;-1;1;1;
32764,电脑还可以吧，散热一般，最重要的是包鼠二十多天了还不送大概是不会送了。有没有包鼠倒无伤大雅，就是觉得卖家不真诚罢了。,电脑;散热;卖家;,还可以;一般;不真诚;,1;0;-1;
32765,还未开始用，不亏是大牌子，看起来就高大上，等使用了后期追评！,看起来;,高大上;,1;
32766,手机使用半月，说一下优缺点，真是懒得换。缺点：1.电池续航特差2.屏幕机壳连接处缝隙太大3.充电时发热严重4.手机贴膜鼓起5.赠送的自拍杆像用过的6.指纹解锁灵敏度一般7.可能是边框窄容易误触优点：1.外观好看2.反应还行3.快充再有苏宁快递真是***，极慢5天才收到货，服务态度不好，内部支配可能也有问题。讲真，这是我网购史上第一次写这么长的评论。,电池续航;外观;服务态度;NULL;缝隙;快递;反应;灵敏度;充电发热;,差;好看;不好;懒得换;太大;极慢;还行;一般;严重;,-1;1;-1;-1;-1;-1;1;0;-1;
32767,物流快，质量好，销售人员态度也很好,物流;人员态度;质量;,快;很好;好;,1;1;1;
32768,不知道是不是正品，连个包装都没有,;,;,;
32769,不好 感觉像假的,NULL;NULL;,假的;不好;,-1;-1;
32770,这部影碟机性价比还是比较高的，稍有欠缺的是说明书那里说有些碟读不了，原来以为是万能读盘的功能，原来的设想是用它来取代电脑的读盘功能。除此之外，其它功能还可以，值得推荐。,功能;NULL;说明书;性价比;,还可以;值得推荐;欠缺;高;,1;1;-1;1;
32771,亲们 我没下单 没买过怎么会有购买记录！什么鬼,;,;,;
32772,好小一瓶，,NULL;,好小;,-1;
32773,暂时只拆开看了下，东西确实到了，但是为什么没有线？？？我拿什么连主板？？？,;,;,;
32774,试了几次都不出雾，联系客服也没说咋解决，失望。,NULL;,失望;,-1;
32775,饮水机制冷效果不好，制冷无提示，制冷时间长，苏宁有点？？？，美的产品性能标注不详细,制冷效果;冷时间;性能标注;,不好;长;不详细;,-1;-1;-1;
32776,一分价钱一分货！8月20号买的，以为七夕能收到，结果…！！！本准备不签收退货的，结果送快递的给自动签收！这么多年网购很不愉快的一次！,网购;NULL;,不愉快;一分价钱一分货;,-1;-1;
32777,假的，我在旗舰店购买的对比了，差别很大，这家店铺的意思是旗舰店的货是假的，那怎么让人能相信你们就是真的，本来觉得苏宁的东西质量应该可以，结果很差！上图，第一张旗舰店的，第二张本店的,NULL;NULL;差别;,假的;差;很大;,-1;-1;1;
32778,电流声很大  晚上睡觉都得关掉电源,电流声;,很大;,-1;
32779,全部很不好,NULL;,不好;,-1;
32780,还没有打开，188减100的活动，价钱店提高好多比实体，折算之后就会便宜小小！,;,;,;
32781,效果好，包装很好，家用足够了。,家用;包装;效果;,足够;很好;好;,1;1;1;
32782,买了一个月，显示屏图案不能自动旋转；修了半个月～～～我也是无语了,NULL;,无语;,-1;
32783,黑心厂家，喜欢推卸责任。如果你想买，三思而后行。不愿退货,NULL;厂家;,推卸;黑心;,-1;-1;
32784,和以前一样人员坏！,NULL;,坏;,-1;
32785,用了一段时间总体还行，没发生什么问题，电量还是正常一天一充，就是镜头金属边缘有点小瑕疵应该是出厂没有打磨好。价钱还算合理。,边缘;价钱;NULL;总体;,瑕疵;合理;没有好;还行;,-1;1;-1;1;
32786,就是个***，吹的天好，定位系统不好使，屏幕尺寸也没说的大，耗电快，……总之***受骗。想退货，可苏X找各种理由拒之，再也不上苏X买东西。比***差太多了。,耗电;NULL;NULL;定位系统;,快;差太多;受骗;不好使;,1;-1;-1;-1;
32787,收到后没见发票是什么原因，在就是打的豆浆不细腻,豆浆;,不细腻;,-1;
32788,客服不错 就是快递速度差点儿劲儿,快递速度;客服;,差;不错;,-1;1;
32789,从外观到功能都很喜欢运行声音小,外观;运行声音;功能;,很喜欢;小;很喜欢;,1;1;1;
32790,跟我想像的差的多，好多时间有移动的都没有发现,NULL;,差;,-1;
32791,已经装好了，净水效果还行。,净水效果;,还行;,1;
32792,好好好好好好好好好好好好好好好好,NULL;,好;,1;
32793,苏宁送货快，服务态度好！内存卡制作精美，非常不错！买电器就选苏宁！,内存卡制作;送货;服务态度;NULL;,精美;快;好;不错;,1;1;1;1;
32794,这是没有办法不给星，把机器放在一边，里面竟然没有进水管而且服务质量太差啦，什么都要我自己弄，那还要客服干啥，回家睡觉得了。而且严重还以机器本身。,服务质量;,太差;,-1;
32795,不错的商品。,商品;,不错;,1;
32796,膜有点小，和手机屏幕差得有点大，伤心,膜;手机屏幕;NULL;,有点小;差得有点大;伤心;,-1;-1;-1;
32797,很好，老公很喜欢,NULL;NULL;,很好;很喜欢;,1;1;
32798,说明书照片应该是彩色好看明白些，声音有点大，其它还可以,声音;NULL;,有点大;还可以;,-1;1;
32799,发货慢，快递慢，货到了电话没一个，还是看见物流倌息上已签收，才去找的，油刚换过阵看好不好！,发货;快递;,慢;慢;,-1;-1;
32800,一直使用布鲁雅尔空气净化器，使用体验很好。但是下单的第二天还没签收就开始降价300元，让人心里不舒服。,心里;使用体验;,不舒服;很好;,-1;1;
32801,很好的电视机 价格很便宜，物超所值，值得拥有，快点师傅态度也很好，谢谢！,电视机;师傅态度;NULL;价格;NULL;,很好;很好;物超所值;便宜;值得拥有;,1;1;1;1;1;
32802,与商品描述不符。,描述;,不符;,-1;
32803,不滑的沐浴露,;,;,;
32804,第一次敷的比较薄，所以干了之后有点不太好撕，撕完之后效果还是很好的，值得购买！,效果;NULL;,很好;值得购买;,1;1;
32805,冰柜很好，适用性一般。七月份买的冰柜，到现在发货还没有寄给我，之前说是增票信息通不过，换了普票之后都半个多月了仍然没有收到,适用性;冰柜;,一般;很好;,0;1;
